{'id': 80027, 'Name': 'Broken Gearshard', 'hp': 90, 'mana': 70, 'endur': 0, 'ac': 20, 'damage': 0, 'aagi': 15, 'acha': 10, 'adex': 15, 'aint': 5, 'asta': 0, 'astr': 15, 'awis': 5, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 8, 'dr': 0, 'fr': 8, 'mr': 8, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 10, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 2, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1, 'itemtype': 52, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 16256, 'Name': 'Marked Runed Signet', 'hp': 115, 'mana': 115, 'endur': 115, 'ac': 17, 'damage': 0, 'aagi': 17, 'acha': 0, 'adex': 17, 'aint': 17, 'asta': 17, 'astr': 17, 'awis': 17, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 12, 'dr': 12, 'fr': 12, 'mr': 12, 'pr': 12, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 5, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2016256, 'Name': 'Apocryphal Marked Runed Signet', 'hp': 230, 'mana': 230, 'endur': 115, 'ac': 34, 'damage': 0, 'aagi': 34, 'acha': 0, 'adex': 34, 'aint': 34, 'asta': 34, 'astr': 34, 'awis': 34, 'heroic_agi': 9, 'heroic_cha': 0, 'heroic_dex': 9, 'heroic_int': 9, 'heroic_sta': 9, 'heroic_str': 9, 'heroic_wis': 9, 'cr': 24, 'dr': 24, 'fr': 24, 'mr': 24, 'pr': 24, 'heroic_cr': 6, 'heroic_dr': 6, 'heroic_fr': 6, 'heroic_mr': 6, 'heroic_pr': 6, 'attack': 17, 'haste': 0, 'regen': 10, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 34, 'spelldmg': 34, 'accuracy': 9, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1016256, 'Name': 'Rose Colored Marked Runed Signet', 'hp': 230, 'mana': 230, 'endur': 115, 'ac': 34, 'damage': 0, 'aagi': 34, 'acha': 0, 'adex': 34, 'aint': 34, 'asta': 34, 'astr': 34, 'awis': 34, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 24, 'dr': 24, 'fr': 24, 'mr': 24, 'pr': 24, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 9, 'haste': 0, 'regen': 8, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 17, 'spelldmg': 17, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 28240, 'Name': 'Fine Antique Locket', 'hp': 0, 'mana': 10, 'endur': 0, 'ac': 5, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 10, 'dr': 0, 'fr': 10, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2355, 'classes': 65535, 'slots': 32, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Summoning Efficiency II', 'focus_min_val': 1, 'focus_max_val': 25}
{'id': 2028240, 'Name': 'Apocryphal Fine Antique Locket', 'hp': 0, 'mana': 20, 'endur': 0, 'ac': 10, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 0, 'fr': 20, 'mr': 0, 'pr': 0, 'heroic_cr': 5, 'heroic_dr': 0, 'heroic_fr': 5, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2355, 'classes': 65535, 'slots': 32, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Summoning Efficiency II', 'focus_min_val': 1, 'focus_max_val': 25}
{'id': 1028240, 'Name': 'Rose Colored Fine Antique Locket', 'hp': 0, 'mana': 20, 'endur': 0, 'ac': 10, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 0, 'fr': 20, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2355, 'classes': 65535, 'slots': 32, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Summoning Efficiency II', 'focus_min_val': 1, 'focus_max_val': 25}
{'id': 53513, 'Name': 'Freemind Spore Earring', 'hp': 10, 'mana': 5, 'endur': 5, 'ac': 5, 'damage': 0, 'aagi': 3, 'acha': 4, 'adex': 3, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 3, 'dr': 3, 'fr': 3, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': 11502, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2053513, 'Name': 'Apocryphal Freemind Spore Earring', 'hp': 20, 'mana': 10, 'endur': 5, 'ac': 10, 'damage': 0, 'aagi': 6, 'acha': 8, 'adex': 6, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 2, 'heroic_cha': 2, 'heroic_dex': 2, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 6, 'dr': 6, 'fr': 6, 'mr': 0, 'pr': 0, 'heroic_cr': 2, 'heroic_dr': 2, 'heroic_fr': 2, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 2, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 2, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': 11502, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1053513, 'Name': 'Rose Colored Freemind Spore Earring', 'hp': 20, 'mana': 10, 'endur': 5, 'ac': 10, 'damage': 0, 'aagi': 6, 'acha': 8, 'adex': 6, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 6, 'dr': 6, 'fr': 6, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 1, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 10, 'norent': 1, 'clickeffect': 11502, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 59996, 'Name': 'Frozen Crystal Shard', 'hp': 10, 'mana': 10, 'endur': 0, 'ac': 2, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 10, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6128, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2059996, 'Name': 'Apocryphal Frozen Crystal Shard', 'hp': 20, 'mana': 20, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 20, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 5, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6128, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1059996, 'Name': 'Rose Colored Frozen Crystal Shard', 'hp': 20, 'mana': 20, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 20, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6128, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 59997, 'Name': 'Burning Crystal Shard', 'hp': 10, 'mana': 10, 'endur': 0, 'ac': 2, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 10, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6127, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2059997, 'Name': 'Apocryphal Burning Crystal Shard', 'hp': 20, 'mana': 20, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 5, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6127, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1059997, 'Name': 'Rose Colored Burning Crystal Shard', 'hp': 20, 'mana': 20, 'endur': 0, 'ac': 4, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 20, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 2048, 'itemtype': 10, 'norent': 1, 'clickeffect': 6127, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 15790, 'Name': 'Cloak of the Wise', 'hp': 45, 'mana': 45, 'endur': 45, 'ac': 7, 'damage': 0, 'aagi': 0, 'acha': 7, 'adex': 0, 'aint': 7, 'asta': 7, 'astr': 0, 'awis': 7, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 256, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2015790, 'Name': 'Apocryphal Cloak of the Wise', 'hp': 90, 'mana': 90, 'endur': 45, 'ac': 14, 'damage': 0, 'aagi': 0, 'acha': 14, 'adex': 0, 'aint': 14, 'asta': 14, 'astr': 0, 'awis': 14, 'heroic_agi': 0, 'heroic_cha': 4, 'heroic_dex': 0, 'heroic_int': 4, 'heroic_sta': 4, 'heroic_str': 0, 'heroic_wis': 4, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 14, 'spelldmg': 14, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 256, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1015790, 'Name': 'Rose Colored Cloak of the Wise', 'hp': 90, 'mana': 90, 'endur': 45, 'ac': 14, 'damage': 0, 'aagi': 0, 'acha': 14, 'adex': 0, 'aint': 14, 'asta': 14, 'astr': 0, 'awis': 14, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 7, 'spelldmg': 7, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 256, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 16255, 'Name': 'Signet of Might', 'hp': 145, 'mana': 130, 'endur': 130, 'ac': 25, 'damage': 0, 'aagi': 25, 'acha': 0, 'adex': 25, 'aint': 25, 'asta': 25, 'astr': 25, 'awis': 25, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 15, 'dr': 15, 'fr': 15, 'mr': 15, 'pr': 15, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 30, 'haste': 0, 'regen': 3, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2016255, 'Name': 'Apocryphal Signet of Might', 'hp': 290, 'mana': 260, 'endur': 130, 'ac': 50, 'damage': 0, 'aagi': 50, 'acha': 0, 'adex': 50, 'aint': 50, 'asta': 50, 'astr': 50, 'awis': 50, 'heroic_agi': 13, 'heroic_cha': 0, 'heroic_dex': 13, 'heroic_int': 13, 'heroic_sta': 13, 'heroic_str': 13, 'heroic_wis': 13, 'cr': 30, 'dr': 30, 'fr': 30, 'mr': 30, 'pr': 30, 'heroic_cr': 8, 'heroic_dr': 8, 'heroic_fr': 8, 'heroic_mr': 8, 'heroic_pr': 8, 'attack': 37, 'haste': 0, 'regen': 6, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 50, 'spelldmg': 50, 'accuracy': 13, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 18, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
